name1,name2,is_match
raj kumar tiwari,raunak raj,0
nishant gupta,nishant dev,0
yogesh aggarwal,h r yogesh,0
yogesh kumar,h r yogesh,0
sudhakar g v,sudhakar jena,0
ishwara prasad g d,eswar prashad,0
yogesh palshetkar,h r yogesh,0
gopi rayidi,r gopi,0
ishwara prasad g d surgeon doctor in hassan,eswar prashad,0
eshwar prasad,eswar prashad,1
sanjay kumar sil,sanjoy kumar seal,0
sameer choudhary,makrand m chaudhari,0
madhusudhan,mathusuthan,0
kingsly iyyankutty,kingsley ayyankutty,0
ratnesh mahajan,mani ratan,0
bharat rattan jindal,mani ratan,0
rajnish kashyap,arshad jeewan,0
m nandakishore,m k nanda,0
sharanabasavaraj c javali,k b sharan,0
suresh shamanna,s suresh,0
j lakshmi manasa,j laxmi sushma,0
suresh gupta,s suresh,0
sandeep sajjan,sandeep chinnapur,0
suresh babu d,s suresh,0
rohit malik,rohit khatri,0
swapnil kurkure,swapnil mumbaikar,0
swapnil murlidhar wahane,swapnil mumbaikar,0
bibekananda bera,vivekananda bera,0
somak ghosh,swarnaksha ghosh,0
swapnil sharma,swapnil mumbaikar,0
psuresh babu,s suresh,0
abhisek biswas,atmyadeep biswas,0
farish s,fareesh shamsudheen,0
farish shamsudeen,fareesh shamsudheen,1
manotosh biswas,atmyadeep biswas,0
rajesh taneja,rahul dhaneja,0
pkkundu,polash kundu,0
mageswaran perumal,b mageshwaran,0
mashih prakash minz,asim a minz,0
rishabh kumar,rishab choudhary,0
shanmuga sundaram,d shanmugasundaram,0
subhadip halder,sudipta halder,0
vidyasagar chaturvedi,vidya sagar,0
kundu palash kanti,polash kundu,0
b vishnu janardhan,e v p nandan,0
vinod shinde,rajiv shinde,0
arun phophalia,ramprakash arun,0
sureshkumar tripathy,suredh chandra tripathy,0
rajat kelkar,rajat k engineer,0
rajat kumar patra,rajat k engineer,0
rewale anuoama manoharrao miss,m t rewale,0
vikas panwar,nishu panwar,0
gc jha,g c jha,1
yashwanth c n,yashodhara n,0
rewale miss padma manoharrao,m t rewale,0
kiran kumar gandeti,k v s geetanand,0
brundavanam srinivas sesha sainadh,siva datta,0
kaushal kejriwal,promila kaushal,0
bg srinivasa murthy,murthy m,0
saurabh garai,suddhabrata garai,0
imli yanger jamir,imlitmsu,0
sunilkumar p d,c g sunil,0
kmmahalakshmi,m mahalaxmi,0
mandeep singh malhotra,c k malhotra,0
mahendra p jha,m p jha,0
shiva kumar,nettam siva kumar chowdary,0
mahendra prasad jha,m p jha,0
sunil d shenvi,sunil deniyal,0
m p jha dhanbad jharkhand,m p jha,1
ujwala mapari,sunil mapari,0
vasudev babu,babu s,0
sunil kumar v,sunil deniyal,0
babu miss jeeva,babu s,0
gunasekaran erode chinnasamy,gnasekaran dr,0
gunasekaran kuttiappan,gnasekaran dr,0
harish chandra singh martolia,harish pant,0
gunasekaran dhandapani,gnasekaran dr,0
bhushan mapari,sunil mapari,0
gowrishankar swamy l g,bangara swamy,0
narayan swamy,bangara swamy,0
ranawat rajendra jugraj,kajal ranawat,0
ramesh chandra das,r k das,0
y v narayana swamy chetty,bangara swamy,0
harish n s,maddila sai harish,0
vikram gajre,vikrant gajre,0
vikram gajare,vikrant gajre,0
harish kumar c,maddila sai harish,0
amanpreet singh arora,amarpreet arora,0
sarbjit singh arora,amarpreet arora,0
sunil chaudhari,c g choudhari,0
pramatha nath datta,p nath,0
gln naga malleswara rao,p v n pulleswar rao,0
mahesh chikkachannappa,mahesh m s,0
mahesh gopashetty,mahesh m s,0
mahesh chikachinappa,mahesh m s,0
gurinderjit singh nagi,g s negi,0
gogoikamal krishna,b k gogoi,0
parthasarathi hota,partha sarathi paul,0
prabhakar murugan,a prabhakar,0
sanjai srivastava,sanjay surekha,0
bhoopendra kumar sharma,chinki sharma,0
avula govindarajulu,govindhu rajulu,0
jeewan pillai,nitin r pillai,0
nandini singh tanwar,b nandini,0
pushpendra singh,porous,0
balu b,b pol,0
tushar patwa,priyank patwa,0
mitesh navinchandra,mitesh patel,0
rakesh kr koul,r k kaul,0
vinod a chandiramani,v m g vinod,0
bijoy murmu,murmu ruhia,0
a k jha,sanjida praveen,0
i c murmu,murmu ruhia,0
balachandar kariappa reddy,reddy k s,0
murmu sarbojaya,murmu ruhia,0
murmu amit,murmu ruhia,0
kailas bhivaji kanthewad,kainaat,0
nazir salroo,ayaan nazir,0
murmu iswarchandra,murmu ruhia,0
durgesh gupta,durgesh pal,0
bhavinkant chaudhari,kinav chaudhary,0
jagadish kiran,jagadeesh k,0
anand v ghiya,k z siddique,0
samir kumar mandal,s k mondal,0
anand k reddy,k z siddique,0
sujit kumar singh,sujeet kr verma,0
srikanth reddy,a srikanth,0
om prakash yadav,yadav vikrant,0
jaganmani sreekanth,a srikanth,0
sujeetkumar yadav,sujeet kr verma,0
naveen manohar boche,navin boche,0
pramatha nath datta,dutta p n,0
adnan s khan,mohd adnan,0
amit kumar dutta,dutta p n,0
dipak lote,sadhana deepak lote,0
tr ravi mohan,raviraj tiloo,0
lote deepak sharadchandra,sadhana deepak lote,1
nishu sirohi,ravi sirohi,0
adnan khan,mohd adnan,0
dhaval shah,ujwal shah,0
ashish jain,aashish k,0
prajapati umesh chandra,d prajapati,0
siddhesh vijay rane,siddhesh rathkar,0
sanjay shah,a g shah,0
danish khan,danish latief,0
rajesh singhania,rakesh vishwakarma,0
mohammad arif,arif mohd,1
paramjeet singh,maneshwar singh,0
ashok tripathi,r c tripathi,0
saurav samantray,sampriti s,0
mohan venkatachary,n v mohan,0
someshubhra dattaroy,subhrajeet datta,0
edprasad,daniel prasad,0
g gopalaswamy,t gopalsamy,0
kkvijayakumar,a vijayakumar,0
charan kamal singh,kamal joshi,0
kiran kumar panigrahy dr kiran kumar panigrahy,p k panigrahi,0
om prakash prajapati,omparkash parsad,0
k g sharma,omkant sharma,0
om prakash prasad,omparkash parsad,1
aniruddha d bhagwat,bhagwat patil,0
jasmin kumar panigrahy,p k panigrahi,0
shailendra tanwar,sailendra singh tanwar,0
himanshu prasad,jagtanand prasad,0
jawahar prasad gupta,jagtanand prasad,0
piyush b khatri,v p khatri,0
linganagouda patil,l s patil,0
ravi kumar h,t g ravikumar,0
kishor naik,prem kishor,0
abhishek biswas,biswas p,0
shrey kumar shah,sulay shah,0
prashanth nippuleti,n prasanth,0
amey usulkar,amey p,0
vijaykumar malladi,metsvi eralu,0
anup biswas,biswas p,0
yogi ram bolisetty,b yogiram,0
pranab kumar prusty,prantika,0
chetana v,chakkar bani,0
nprathyusha,prathyusha s,0
rajasekhar reddy,chakkar bani,0
sachdeva surendrapal singh,d l sachdeva,0
ajay kumar,ajayakumar,1
g b varaprasad,g vara prasad rao,0
sn somashekhar,sn abhijit,0
vijay wadhwa,washington g,0
saleem jahangir,salim c v,0
mitra devashis ashok kumar,a s mitra,0
amaresh bhowmik,amaresh aruni,0
ahmad sajjad,ahmad museeb,0
mohit jain,m mohit,0
kalyan a,sai kalyan guptaachuta,0
santhosh urs,h g kuchendra,0
archana muralidharan,archola sundarai,0
praveen kumar g s,praveen y,0
s sadasivam,r sadhasivam,1
sachin pandhare,kalpana pandhare,0
a k jha,jha m,0
ajay aggarwal,m d agrawal,0
mmdas,m k das,0
aacha arumugasamy,a achsah,0
amitabh agarwal,m d agrawal,0
praveen kumar,praveen y,0
somak kumar das,m k das,0
manish jindal,m k jalan,0
anwar hussain,bushra anwar,0
yatindra kumar dewangan,avegu kumar,0
jameel akhter,a achsah,0
m k singh,m k jalan,0
amit kumar das,m k das,0
balveer singh babel,s b babel,0
balveer babel,s b babel,0
snbaser,s n baser,1
sreedhar pandith,roshan nayak,0
bennet rajmohan,bennett,0
b k mohanty,b k datta,0
nayan swadia,nayan dave,0
k khan,md kamaluddin khan,0
faiz hussain mohammad,faiz,1
bijay kumar,vijaya,0
joice joseph,joseph ed,0
jayasimha nagella,jaini gala,0
dibyajyoti bora,bora b,0
chuchelkar,p v cuchelkar,0
cuchelkar vaikunth pandurang,p v cuchelkar,1
paulmoumita,moumita de,0
naren parasher,n k parashar,0
gautam das,goutam bose,0
drvv rajamohan,rajmohan v,0
virendra singh pangtey,v s pangtey,0
madhu vasireddy,madhi vadhanam,0
js chhabra,j s chabra,1
vasu singh,u c singh,0
jaspreet singh grover,js grover,0
bhupendra singh,bhupender sharma,0
mugdha raut,kushagra raut,0
lakshman balasubramanian,laxman x,0
glaxmana sastry,laxman x,0
om prakash yadav,yadav vikrat,0
lakshman s khiria,laxman x,0
subrajit mishra,r mishra,0
nagaraja moorthy,nagamurthy g,0
nadeem ahmad,nadheem ahamed,1
ashwin porwal,aswin p,0
sj jaiswal,narendra jaiswal,0
ashish,ashish km,1
b m l kapoor,willium kapoor,0
ashish chaudhary,ashish km,0
sali manjappa,sale manjanna,0
mallick prabhat kumar,p k mallik,0
mallick pradipta kumar,p k mallik,0
abhishek jaiswal,m k jaiswal,0
satish c,adimane sathish,0
jawwad mohammed kaleem,kaleem,0
j tripathy,tripathi priush s,0
tripathi yogendra kumar,tripathi priush s,0
g banumathy giridharan,bhanu mathi,0
satish deshmane,adimane sathish,1
kajal das,kajol roy,0
kojagari roy,kajol roy,0
venkata devanathan,devarajan i,0
mahendra kumar tripathy,m k tripathi,0
adnan mattoo,d k tamta,0
satish t m,adimane sathish,0
vijay varghese,viay varghese,1
sanjeev hegde,s m hegade,0
aadil bashir,adil,0
vishal gajendra tomar,vishal v,0
sisir kumar nath,s k nath,0
shilpa varma,snakshi kumar,0
md shahnawaz alam,md sahnawaj aalam,1
rama kant,h s nagar,0
ankur verma,surinder verma,0
sunakshi singh,snakshi kumar,0
shashirekha c a,shashi rekha,1
deepa tayal,tayod,0
partha pratim das,p r das,0
jiten chowdhry,sohin choudhary,0
xavier s marak,n m marak,0
db patil,d b patil,1
panchal kanaiyalal vadilal,k v panchal,0
satish tyagi,tayod,0
jbagarwal,georgeen j,0
shifali joshi,shefali goyal,0
drrnm francis,francis r n m,0
srikrishna das,s k das,0
anil kumar,vijin v,0
ashok kumar saraf,asok kumar acharya,0
laxminarayana a,rahul laxminarayan,1
a k srivastava,a k singh,0
bipin patel ruparelia,b j patel,0
satyajit rath,yaganadutta rath,0
sachin tendulkar,sachin shaulap,0
kamlesh paraswani,kamalesh paraswani,1
prashant kumar singh,a k singh,0
prashant yadav,prashant devranjan,0
neelima hasan,moissan hasan,0
sunil kumar v,thama sunil,0
mervin kmark,mervin mark,1
hari dhanajayan,b daniraja,0
nagaraj malladad,nagraj sanu,0
sashim karmakar,n c karmakar,0
nisith chandra karmakar,n c karmakar,0
nitesh naga balaji p,p nithesh,0
vitthal reddy,sharad s nikhate,0
shivaji mandal,joydeb mondal,0
modi parth jagdishbhai,parth modi,1
mohammed muzamil pasha,m d majaummil,0
rohit singh,v n rohith,0
vijay shankar prasad,vijendra mishra,0
siva kumar puligundla,c siva kumar yadhav,0
jishnu sankar basunia,j s roy,0
shiva kumar,c siva kumar yadhav,0
ajit sharan jangbahadur,chattaraj a k,0
rajiv nandan sahai,r nandan,1
sujan sarkar,tridip sarkar,0
suresh,roopak suresh,0
suresh chavda,roopak suresh,0
shailender kumar jain,sailendra kumar,0
nityanand dubey,g dubey,0
sm ziaul haque,haque jiyaul,0
arup kanti deb,d deb,0
dilip kumar deka,d deb,0
ziaul haque,haque jiyaul,1
rnaga sudha ashok,sudha dr,0
perwez khan,perwez md y,0
sudha menon,sudha dr,0
gurpreet singh bhangu,gs bhangu,0
sudha bbhat,sudha dr,0
n venkatesh,shrinivas vainkatesh,0
rajesh prajapati,m s pansali,0
sudhamsu reddy,sudha dr,0
tushar yashwant sonavane,y thushar,0
raja sekhar k,akhila c v,0
tripathi yogendra kumar,m s pansali,0
preetha jagadhamma,preetha s,0
himannshu pali,m s pansali,0
saurabh kumar goyal,saurabh x,0
krishan kumar saini,krishna khichad,0
yibenthung ezung,leopard ezung,0
sunil ram velayudhan,velayudhan,1
debansu sarkar,debtanu sarkar,0
hari sadasivan,s hari,0
muzafar ahmad zargar laproscopic surgeon doctor in anantnag,burjees muzafar,0
imran muzaffar,burjees muzafar,0
ruchir kesaria,shreya kesari,0
adarsh g,adarsh honnali,0
manohar sarnaik,s hasal,0
baskaran g,a sambandamurthy,0
rajesh kumar ranjan,m r ranjan,0
s n ojha,r z naqwi,0
rakhi agarwal,rakhi sardar,0
m g bhat,pavan bhat,0
jayarama shenoy,h a shenoy,0
abhijit thakur,abhijeet shah,0
bhoopendra nath,b nath,0
anish jomy,antony anish,0
oindrila biswas,r s biswwas,0
mahendra patel,mahendra bhai choudhary,0
mrinal ranjan shrivastava,m r ranjan,0
manikandan dhansekaran,manigandhan p,0
prithviraj t,balachander prithiviraj,0
bivas biswas,r s biswwas,0
panigrahi pranaya kumar,m k panigrahi,1
anil kumar patra,nabu,0
nitesh trivedi,harsh trivedi,0
razvi das,g modak,0
arnab nandi,anirban nandi,0
ashish kumar,ashis dr,0
bangabash ashish,ashis dr,0
basistha binayak sarma,b c sarma,0
sandeep davavala,sandeep darwashree,0
sandeep karwaker,sandeep darwashree,0
giridharan shanmugam,sanmugam dr,0
harsh singh,harsh trivedi,0
c vanlalhlua,laltlamuana x,0
manoj mulchandani,manvi k,0
ravindra j h,chimkode ravindra,0
sk arora,surinder arora,0
biswanath acharyya,b acharya,0
h k sharda,sharda gangwave,0
sudipta kumar maitra senior consultant,sudipto moitra,0
dhrubajit gogoi,g modak,0
udaya shankar,uday sankar,1
kallol kr roy,k c roy,0
sayed zaffar karam,a h sayed,0
as sayed,a h sayed,0
dhage sanjay baburao,abhay dhage,0
jagannath p m,s jagannad,0
sisir kumar nath,d sundarnathan,0
lala gladson ananda robin,d l amuda,0
vijay kumar sabu,v k saboo,0
n anandan,anten p,0
lata kale,vijay kale,0
susan packiaraj,s k packaraj,0
manoj kumar,y sanga,0
sharda a badge,sharda gangwave,0
prashant singh yadav,prasanth j,0
relekar rajan gajanan,milind gajanan ruke,0
ranendra chaudhry,pourus choudhary,0
venkatesh g,t s venketesh,0
kssethna,k s chetana,0
ravishankar dwivedi,ravi shankar das,0
pushpinder khurana,pushpinder x,0
shah samir kanaiya lal,sameer shah,0
kavsubrahmanyam,s subramaniam,0
shashidhar tb,sashi dhar kumar,0
sri ram chandra damaraju,ramchandar k,0
meenakshi agarwal,meenaxi jambolkar,0
himanshu prasad,himanshu x,0
pushpinder singh sandhu,pushpinder x,0
harsh sheth,shetash malvedkar,0
aman agarwal,sarchar mall,0
s jim jebakumar,s jeevanadham,0
saranya k a,sharanya x,0
ram bhupal rao,ramchandar k,0
ravindra b dhaded,karthik dhaded,0
bashir ahmed lone,amaat bashir,0
mahesh jangir,mahesh kumar sharma,0
suresh gupta,saureesh,0
sanjay sharma,danish sharma,0
suresh kumar abrol,saureesh,0
suresh chand gupta,saureesh,0
sjayakanthan,s jeevanadham,0
majid jahangir radiologist doctor in srinagar,majeed jehagir,0
sudhir kumar,sudhir khichri,0
anupam shukla,anupam takware,0
vijay kumar,h m vijayakumar,0
mainak pal,m mani,0
vikram sindgikar,v u sindagikar,0
amitava chakraborty,amitava sett,0
anjan das,s p das,0
ashish,ashish kumar,1
roshan mangaldas wade,roshan chiranjivi,0
cr chhallani,c r challani,1
john f kennedy,j f keneddy,0
barman uttam kumar,t k barman,0
sisodia ku archana,s sisodiya,0
amey medhekar,amey tripute,0
naveed farooq,faroooq farooq,0
surendra nath tripathi,s n tripathi,0
sheikh imran farooq,faroooq farooq,0
masleh uddin,m maslehuddin,1
amey sonavane,amey tripute,0
neeraj sharma pt,neeraj jangir,0
bhavin patel,minoo rustom patel,0
manavi dasaur,surinder surya,0
sanjeev bhatia,bs bhatia,0
abhishek jaiswal,m k jadiwala,0
rajiv michael,a michael,0
bhabanshankar acharya,bhavani shankar acharya,0
amitabha bandyopadhyay,a bandhyopadhyay,0
avijit roy,avijit nan,0
sureshkumar kondoju,k suresh kumar,0
nk pandey,sarvesh pandey,0
ranendra chaudhry,r randhir,0
samir suresh deolekar,sameer deokar,0
ajeena ansari,anzila,0
a anbanandan,a anbhanandhan,0
shiva kumar,t shivakumar,0
raghunath nayak,g b nayak,0
nayak pooja,g b nayak,0
rohan jain,r yadav,0
shweta monga,h l monga,0
a anandi,a anbhanandhan,0
mohammed muzamil pasha,iram t pasha,0
bipin krsingh,bipin kumar singh,1
n anandan,a anbhanandhan,0
v k gautam sajan,sandrabh gautam,0
deshbandhu gautam,sandrabh gautam,0
b d hapalia,j m dolaria,0
himal rathod,j m dolaria,0
g m dholaria,j m dolaria,0
nina chauhan,meena parihar chowhan,0
rafiq vankani,rafiq a uankani,1
sundeepa sawant,shreeram sawant,0
desh bandhu gautam,sandrabh gautam,0
bajaj manoj kumar,m k bajaj,0
manoj kumar bajaj varanasi uttar pradesh,m k bajaj,0
yadav vinay kumar,l n yadav,0
kssethna,k s sethsna,0
virendra yadav,l n yadav,0
anandan rangaswamy,a anbhanandhan,0
patil venkanagouda parwatagouda,c k patil,0
jaspreet singh lamba,jaspreet garg,0
prakash sahoo,p k sahoo,0
usha rani,p usharani,0
pavithra lakshmanan,bavitra,0
pingali usha rani,p usharani,0
vp dwivedy,b p diwedi,0
singh ent hosp,suchin singh,0
bipradas roy,bipra das,1
rohit ranjan,rohit xxx,0
md sohaib akhtar,shoaib akther,0
pavithra thangavel,bavitra,0
naveen m v,mohammad naviz,0
naresh kumar sriramula,nikesh kumar,0
duvesh maran,jyoti maran,0
tanmaya panda,dhaneswar panda,0
mohammed amin beg,behgami mohamed,0
kartik d shah,krushnakumar shah,0
vijay gadagi,sadashiv gadagi,0
naresh kumar k l,nikesh kumar,0
venkata rama bai,s v rama,0
gowri singh,sudeekshana singh,0
ramavath rama siva nayak,s v rama,0
s p singh,sudeekshana singh,0
prantik chowdhury,prantik kr jana,0
vivek kumar goley,s n gole,0
ajay yadav,tara ajay,0
ajay goyal,tara ajay,0
sudheer unnikrishnan,sudheer dr,0
sudhir a jadhav,ratnaprabha jadhav,0
sudheer k menon,sudheer dr,0
alok kumar yadav,alok verma,0
s v r chandra murthy,s ramchandra,0
ramya r,ramya ramakrishnan,0
ramya,ramya ramakrishnan,1
raghav pande,g c pandey,0
k goutham roy,s ramchandra,0
pandey mrs puja nee sharma miss puj,pooja pandey,0
shahid parvez,mehreen shahid,0
sahoo abhisek,avishek sahoo,1
a k haldar,akubuddin halder,0
venkataramanan swaminathan,v swamenathan,0
k halder,akubuddin halder,0
shristi rangaswamy,senthan srirangaswamy,0
swaminathan v,v swamenathan,1
arun raghuvanshi,k d nagar,0
suresh kumar saini,b s saini,0
prasada rao m,m prasada reddy,0
gopal patil,g patra,0
prashant baranwal,prashant barnawal,1
himadri sekhar kar,h s kar,0
rtn john ebnezar,ebnezer zion,0
harsha rajpal,harsha jr,0
umasankar mukherjee,uma sankar,0
basit hussain,abdul basit,0
vipin kumar grover,vipin katihar,0
oschen dsouza,ocean a dsouza,1
josab dsouza,ocean a dsouza,0
umashankar,uma sankar,0
mansi dahiya,m n mansood,0
akash joshi,akash m,0
ananda mandal,ananya mondal,1
n navya teza,v navya sree,0
saravanan m n,sasivanan a,0
saravanan v,sasivanan a,0
saravanan,sasivanan a,0
naraseeram dewasi,n r devasi,0
thanga saravanan,sasivanan a,0
sunil kumar gupta,s k suman,0
r k sinha,ram sinha,0
jsaravanan,sasivanan a,0
a badar,t bhakhla,0
arkaprovo roy,p k roy,0
hitesh gopalan m,hithesh o,0
b koteswara rao,k v koteswar,0
ajay halder,abhijoy halder,0
mahesh mody,mahesh dharapuram,0
ravindra zawar,sachin zavar,0
mahesh bhirud,mahesh dharapuram,0
shashank singh baghel,hardeshwari baghel,0
mohammed multan,abdul multhan,0
pkkundu,r p kundu,0
swapnil sharma,swapnil shaa,1
sudatta waghmare,rasika waghmare,0
abunoaman,abu noman,1
rajan n modi,k g modi,0
tanawade rajeev ganesh,g s tanawade,0
tanawade ganapatrao sharanappa,g s tanawade,0
anand modi,k g modi,0
shashikant pawar,sashikant a pawar,1
chirag modi,k g modi,0
pawar upendra shashikant,sashikant a pawar,0
chandranshu kumar,s m minitullah,0
pawar shashikant,sashikant a pawar,1
jr modi,k g modi,0
khaja abdul muqeet,m a muqeet,0
gajanan vyawahare,v s ubarhande,0
tapas kumar rout,t k raut,0
ullash rout,t k raut,0
bagaria uttam kumar,uttam kumar jalan,0
sanjay sharma,preksha sharma,0
vivek waghela,vivek mukhamali,0
vamshi krishna,krishna sree,0
misal sachin shrimantrao,s misal,0
harsh kumar aggarwal,aggarwal vijay richarad,0
umesh panigrahi,tuna panigrahi,0
kishor wankhede,v k ukarde,0
harsh vardhan,harsha wardhan,1
gyadaiah,yadaiah d,1
harsha,ch harshanth,0
a l mangal,mangal amrit,0
sanjay yadagiri,yadaiah d,0
das debashish kumar,d k das,0
rajiva ranjan das,d k das,0
arun kumar krishnasamy,arun,0
tayde s,sachin tayade,0
aleem ullah khan,nehad khan,0
saurabh garai,soumen garai,0
shubham kumar gupta,subham,0
ameya wagh,amay wagh,0
md abdur rab anjum,abdul rab,0
mohammed mustafa padinhare,mustafa s,0
amol wagh,amay wagh,0
anshul gupta,ansul bansal,0
som ranjan pathak,r pathak,1
